customer_id,segment,value_cluster,mix_cluster
1180,Routine Young Parents,0,0
1181,Routine Generalist,0,3
1182,Promo Hunter,1,3
1183,Routine Tech,0,2
1184,Engaged Generalist,2,3
1186,Promo Hunter,1,3
1187,Engaged Generalist,2,3
1189,Routine Generalist,0,3
1190,Engaged Generalist,2,3
1191,Routine Tech,0,2
1193,Engaged Generalist,2,3
1194,Routine Generalist,0,3
1196,Routine Young Parents,0,0
1197,Routine Young Parents,0,0
1199,Promo Hunter,1,3
1200,Promo Hunter,1,1
1201,Engaged Generalist,2,3
1203,Routine Tech,0,2
1205,Promo Hunter,1,3
1206,Routine Generalist,0,3
1207,Engaged Generalist,2,3
1208,Promo Hunter,1,3
1209,Engaged Generalist,2,3
1210,Routine Young Parents,0,0
1211,Engaged Generalist,2,3
1212,Promo Hunter,1,3
1213,Routine Generalist,0,3
1216,Routine Young Parents,0,0
1217,Routine Young Parents,0,0
1218,Engaged Generalist,2,3
1219,Engaged Generalist,2,3
1221,Engaged Generalist,2,3
1222,Promo Hunter,1,3
1223,Routine Tech,0,2
1224,Engaged Generalist,2,3
1227,Routine Tech,0,2
1228,Routine Young Parents,0,0
1229,Promo Hunter,1,3
1230,Engaged Generalist,2,3
1231,Routine Generalist,0,3
1233,Routine Generalist,0,3
1234,Promo Hunter,1,3
1235,Routine Young Parents,0,0
1236,Routine Young Parents,0,0
1237,Routine Generalist,0,3
1238,Routine Young Parents,0,0
1239,Engaged Generalist,2,3
1240,Routine Tech,0,2
1241,Routine Generalist,0,3
1242,Engaged Family Provisioner,2,1
1243,Routine Young Parents,0,0
1245,Engaged Generalist,2,3
1246,Routine Generalist,0,3
1247,Routine Young Parents,0,0
1249,Routine Generalist,0,3
1250,Routine Generalist,0,3
1251,Promo Hunter,1,3
1252,Engaged Generalist,2,3
1253,Routine Tech,0,2
1255,Engaged Generalist,2,3
1256,Routine Generalist,0,3
1257,Promo Hunter,1,3
1258,Routine Generalist,0,3
1259,Routine Generalist,0,3
1261,Engaged Generalist,2,3
1262,Promo Hunter,1,3
1263,Routine Generalist,0,3
1264,Engaged Generalist,2,3
1265,Promo Hunter,1,1
1266,Routine Young Parents,0,0
1268,Engaged Generalist,2,3
1269,Promo Hunter,1,3
1271,Promo Hunter,1,3
1272,Routine Family Provisioner,0,1
1273,Routine Young Parents,0,0
1274,Routine Generalist,0,3
1275,Engaged Generalist,2,3
1277,Promo Hunter,1,3
1278,Promo Hunter,1,3
1279,Routine Generalist,0,3
1280,Routine Young Parents,0,0
1281,Routine Generalist,0,3
1282,Routine Tech,0,2
1283,Engaged Generalist,2,3
1284,Routine Young Parents,0,0
1285,Routine Generalist,0,3
1286,Routine Generalist,0,3
1289,Engaged Generalist,2,3
1290,Promo Hunter,1,1
1291,Routine Young Parents,0,0
1292,Routine Young Parents,0,0
1293,Routine Generalist,0,3
1294,Promo Hunter,1,3
1295,Engaged Generalist,2,3
1296,Engaged Generalist,2,3
1297,Routine Young Parents,0,0
1298,Promo Hunter,1,3
1299,Routine Tech,0,2
1300,Promo Hunter,1,1
1301,Engaged Generalist,2,3
1302,Promo Hunter,1,1
1303,Routine Tech,0,2
1304,Routine Tech,0,2
1305,Promo Hunter,1,3
1306,Routine Generalist,0,3
1307,Routine Generalist,0,3
1310,Engaged Generalist,2,3
1311,Promo Hunter,1,3
1312,Engaged Generalist,2,3
1313,Engaged Generalist,2,3
1314,Routine Young Parents,0,0
1315,Routine Tech,0,2
1316,Routine Generalist,0,3
1317,Promo Hunter,1,3
1318,Promo Hunter,1,3
1320,Routine Generalist,0,3
1321,Promo Hunter,1,3
1322,Routine Generalist,0,3
1323,Routine Young Parents,0,0
1324,Routine Generalist,0,3
1326,Engaged Generalist,2,3
1327,Promo Hunter,1,1
1328,Promo Hunter,1,3
1329,Routine Young Parents,0,0
1330,Promo Hunter,1,3
1331,Routine Generalist,0,3
1332,Routine Generalist,0,3
1333,Engaged Generalist,2,3
1334,Routine Generalist,0,3
1335,Engaged Generalist,2,3
1336,Engaged Generalist,2,3
1338,Engaged Generalist,2,3
1339,Routine Tech,0,2
1340,Routine Young Parents,0,0
1341,Engaged Family Provisioner,2,1
1342,Engaged Generalist,2,3
1343,Promo Hunter,1,3
1344,Routine Generalist,0,3
1345,Promo Hunter,1,3
1346,Engaged Generalist,2,3
1347,Engaged Generalist,2,3
1348,Routine Generalist,0,3
1349,Routine Generalist,0,3
1350,Engaged Generalist,2,3
1351,Routine Young Parents,0,0
1352,Routine Tech,0,2
1353,Engaged Generalist,2,3
1354,Promo Hunter,1,3
1355,Routine Generalist,0,3
1356,Engaged Generalist,2,3
1357,Routine Generalist,0,3
1358,Engaged Generalist,2,3
1359,Promo Hunter,1,3
1360,Routine Young Parents,0,0
1361,Routine Generalist,0,3
1362,Engaged Generalist,2,2
1363,Engaged Generalist,2,3
1364,Engaged Generalist,2,3
1365,Engaged Generalist,2,3
1366,Routine Generalist,0,3
1367,Routine Generalist,0,3
1368,Engaged Generalist,2,3
1370,Engaged Generalist,2,3
1371,Engaged Generalist,2,3
1373,Promo Hunter,1,3
1374,Engaged Generalist,2,3
1376,Routine Young Parents,0,0
1377,Engaged Generalist,2,3
1378,Promo Hunter,1,3
1379,Engaged Generalist,2,3
1380,Routine Generalist,0,3
1381,Routine Generalist,0,3
1383,Promo Hunter,1,3
1387,Engaged Generalist,2,3
1388,Routine Generalist,0,3
1389,Promo Hunter,1,1
1390,Engaged Generalist,2,0
1391,Engaged Generalist,2,3
1392,Routine Generalist,0,3
1393,Routine Generalist,0,3
1394,Routine Young Parents,0,0
1396,Engaged Generalist,2,3
1397,Routine Young Parents,0,0
1398,Routine Generalist,0,3
1399,Promo Hunter,1,3
1400,Routine Young Parents,0,0
1401,Routine Young Parents,0,0
1402,Routine Young Parents,0,0
1403,Engaged Generalist,2,3
1404,Routine Generalist,0,3
1405,Routine Young Parents,0,0
1406,Routine Young Parents,0,0
1407,Routine Tech,0,2
1408,Routine Tech,0,2
1409,Routine Tech,0,2
1411,Routine Generalist,0,3
1412,Engaged Generalist,2,3
1413,Engaged Generalist,2,3
1414,Routine Generalist,0,3
1415,Promo Hunter,1,2
1416,Engaged Generalist,2,3
1417,Engaged Family Provisioner,2,1
1418,Engaged Generalist,2,3
1419,Engaged Generalist,2,3
1420,Engaged Generalist,2,3
1421,Routine Generalist,0,3
1422,Routine Family Provisioner,0,1
1423,Engaged Generalist,2,3
1424,Promo Hunter,1,3
1426,Promo Hunter,1,3
1427,Promo Hunter,1,3
1428,Routine Young Parents,0,0
1429,Engaged Generalist,2,3
1430,Routine Young Parents,0,0
1431,Engaged Generalist,2,3
1432,Engaged Generalist,2,3
1433,Routine Generalist,0,3
1434,Promo Hunter,1,3
1435,Routine Young Parents,0,0
1436,Routine Tech,0,2
1437,Engaged Generalist,2,3
1438,Routine Generalist,0,3
1439,Engaged Generalist,2,3
1440,Promo Hunter,1,3
1441,Routine Family Provisioner,0,1
1442,Engaged Generalist,2,3
1443,Engaged Generalist,2,3
1444,Engaged Generalist,2,3
1447,Promo Hunter,1,3
1448,Engaged Generalist,2,3
1450,Routine Generalist,0,3
1451,Engaged Generalist,2,3
1452,Routine Young Parents,0,0
1453,Routine Tech,0,2
1454,Engaged Generalist,2,3
1456,Routine Young Parents,0,0
1460,Routine Generalist,0,3
1461,Routine Young Parents,0,0
1462,Promo Hunter,1,3
1463,Engaged Generalist,2,3
1465,Engaged Generalist,2,3
1466,Promo Hunter,1,3
1467,Routine Generalist,0,3
1468,Routine Tech,0,2
1469,Engaged Generalist,2,3
1471,Engaged Generalist,2,3
1472,Promo Hunter,1,3
1474,Routine Tech,0,2
1475,Routine Tech,0,2
1476,Promo Hunter,1,1
1477,Routine Generalist,0,3
1478,Routine Young Parents,0,0
1479,Engaged Generalist,2,3
1480,Routine Generalist,0,3
1481,Routine Generalist,0,3
1483,Routine Young Parents,0,0
1484,Routine Generalist,0,3
1485,Routine Generalist,0,3
1486,Promo Hunter,1,3
1487,Promo Hunter,1,3
1488,Routine Generalist,0,3
1489,Engaged Family Provisioner,2,1
1490,Routine Tech,0,2
1491,Promo Hunter,1,3
1492,Engaged Generalist,2,3
1495,Promo Hunter,1,3
1496,Routine Generalist,0,3
1497,Routine Tech,0,2
1498,Routine Young Parents,0,0
1499,Routine Young Parents,0,0
1500,Engaged Generalist,2,3
1501,Routine Generalist,0,3
1502,Promo Hunter,1,3
1503,Routine Young Parents,0,0
1504,Routine Generalist,0,3
1505,Promo Hunter,1,3
1506,Engaged Generalist,2,3
1507,Routine Generalist,0,3
1510,Routine Generalist,0,3
1511,Engaged Generalist,2,3
1512,Routine Young Parents,0,0
1513,Routine Generalist,0,3
1514,Engaged Family Provisioner,2,1
1516,Routine Generalist,0,3
1517,Routine Generalist,0,3
1518,Routine Young Parents,0,0
1519,Routine Generalist,0,3
1520,Routine Young Parents,0,0
1522,Routine Family Provisioner,0,1
1523,Routine Generalist,0,3
1524,Routine Generalist,0,3
1526,Routine Young Parents,0,0
1527,Engaged Generalist,2,3
1528,Engaged Generalist,2,3
1529,Engaged Generalist,2,3
1530,Routine Tech,0,2
1531,Promo Hunter,1,1
1532,Routine Generalist,0,3
1533,Routine Young Parents,0,0
1534,Routine Generalist,0,3
1535,Routine Family Provisioner,0,1
1536,Routine Generalist,0,3
1537,Engaged Generalist,2,3
1538,Promo Hunter,1,3
1539,Engaged Generalist,2,3
1541,Engaged Generalist,2,3
1542,Engaged Generalist,2,3
1543,Promo Hunter,1,1
1544,Engaged Generalist,2,3
1546,Engaged Generalist,2,3
1547,Engaged Generalist,2,3
1550,Promo Hunter,1,3
1551,Promo Hunter,1,3
1552,Engaged Generalist,2,3
1553,Engaged Generalist,2,3
1555,Routine Young Parents,0,0
1556,Routine Tech,0,2
1557,Routine Tech,0,2
1558,Engaged Generalist,2,3
1559,Routine Generalist,0,3
1560,Routine Young Parents,0,0
1561,Routine Generalist,0,3
1562,Routine Generalist,0,3
1564,Routine Generalist,0,3
1565,Routine Young Parents,0,0
1566,Routine Generalist,0,3
1568,Routine Young Parents,0,0
1570,Routine Tech,0,2
1571,Promo Hunter,1,3
1572,Routine Generalist,0,3
1575,Promo Hunter,1,3
1579,Promo Hunter,1,3
1580,Routine Generalist,0,3
1581,Routine Tech,0,2
1583,Routine Generalist,0,3
1584,Promo Hunter,1,3
1585,Routine Young Parents,0,0
1586,Engaged Generalist,2,3
1587,Promo Hunter,1,0
1590,Routine Generalist,0,3
1591,Promo Hunter,1,3
1592,Engaged Generalist,2,3
1593,Routine Tech,0,2
1595,Routine Generalist,0,3
1596,Routine Family Provisioner,0,1
1597,Routine Generalist,0,3
1598,Routine Young Parents,0,0
1599,Promo Hunter,1,1
1600,Engaged Generalist,2,3
1601,Engaged Generalist,2,3
1602,Routine Family Provisioner,0,1
1603,Engaged Generalist,2,3
1604,Routine Young Parents,0,0
1605,Routine Tech,0,2
1606,Engaged Generalist,2,3
1607,Engaged Generalist,2,3
1608,Engaged Generalist,2,3
1609,Routine Young Parents,0,0
1610,Engaged Generalist,2,3
1611,Promo Hunter,1,3
1612,Engaged Generalist,2,3
1613,Promo Hunter,1,3
1614,Engaged Generalist,2,3
1615,Routine Generalist,0,3
1616,Promo Hunter,1,3
1618,Engaged Family Provisioner,2,1
1619,Promo Hunter,1,3
1620,Routine Young Parents,0,0
1621,Routine Generalist,0,3
1622,Routine Generalist,0,3
1623,Routine Generalist,0,3
1625,Routine Young Parents,0,0
1626,Routine Generalist,0,3
1627,Routine Young Parents,0,0
1628,Promo Hunter,1,1
1629,Routine Young Parents,0,0
1631,Routine Generalist,0,3
1633,Routine Generalist,0,3
1635,Promo Hunter,1,2
1636,Engaged Generalist,2,3
1637,Promo Hunter,1,3
1638,Engaged Family Provisioner,2,1
1639,Routine Generalist,0,3
1641,Promo Hunter,1,3
1642,Routine Young Parents,0,0
1643,Routine Generalist,0,3
1644,Routine Generalist,0,3
1646,Routine Young Parents,0,0
1647,Routine Tech,0,2
1649,Routine Generalist,0,3
1650,Routine Family Provisioner,0,1
1651,Routine Generalist,0,3
1652,Engaged Family Provisioner,2,1
1653,Routine Young Parents,0,0
1655,Promo Hunter,1,3
1657,Engaged Generalist,2,3
1658,Routine Generalist,0,3
1659,Routine Young Parents,0,0
1660,Engaged Generalist,2,3
1661,Routine Generalist,0,3
1662,Routine Generalist,0,3
1665,Engaged Generalist,2,3
1666,Routine Generalist,0,3
1667,Routine Generalist,0,3
1668,Routine Generalist,0,3
1669,Routine Tech,0,2
1670,Engaged Generalist,2,3
1671,Routine Generalist,0,3
1672,Routine Young Parents,0,0
1673,Routine Generalist,0,3
1674,Promo Hunter,1,3
1675,Routine Young Parents,0,0
1676,Routine Generalist,0,3
1677,Routine Young Parents,0,0
1678,Routine Generalist,0,3
1679,Routine Tech,0,2
1681,Engaged Family Provisioner,2,1
1682,Routine Generalist,0,3
1683,Routine Generalist,0,3
1684,Engaged Family Provisioner,2,1
1685,Promo Hunter,1,3
1686,Routine Young Parents,0,0
1687,Routine Generalist,0,3
1688,Routine Generalist,0,3
1689,Routine Generalist,0,3
1690,Routine Young Parents,0,0
1691,Promo Hunter,1,3
1692,Promo Hunter,1,1
1693,Routine Tech,0,2
1694,Promo Hunter,1,3
1695,Promo Hunter,1,3
1696,Engaged Family Provisioner,2,1
1698,Engaged Generalist,2,3
1699,Routine Generalist,0,3
1700,Routine Generalist,0,3
1701,Engaged Generalist,2,3
1702,Routine Tech,0,2
1703,Routine Tech,0,2
1704,Routine Young Parents,0,0
1705,Routine Young Parents,0,0
1707,Routine Tech,0,2
1708,Promo Hunter,1,3
1709,Engaged Generalist,2,3
1710,Promo Hunter,1,3
1711,Promo Hunter,1,3
1712,Routine Generalist,0,3
1714,Routine Generalist,0,3
1715,Routine Generalist,0,3
1716,Engaged Generalist,2,3
1717,Routine Tech,0,2
1718,Promo Hunter,1,3
1719,Routine Generalist,0,3
1720,Routine Generalist,0,3
1721,Engaged Generalist,2,3
1722,Routine Young Parents,0,0
1723,Routine Young Parents,0,0
1724,Routine Young Parents,0,0
1726,Routine Tech,0,2
1727,Routine Generalist,0,3
1728,Engaged Family Provisioner,2,1
1729,Routine Young Parents,0,0
1730,Routine Tech,0,2
1731,Engaged Generalist,2,3
1732,Routine Young Parents,0,0
1733,Routine Family Provisioner,0,1
1734,Engaged Generalist,2,3
1735,Routine Family Provisioner,0,1
1736,Promo Hunter,1,0
1737,Routine Family Provisioner,0,1
1738,Routine Young Parents,0,0
1739,Promo Hunter,1,3
1741,Engaged Generalist,2,3
1742,Routine Young Parents,0,0
1744,Routine Tech,0,2
1746,Promo Hunter,1,3
1747,Routine Generalist,0,3
1749,Promo Hunter,1,3
1750,Promo Hunter,1,3
1751,Engaged Generalist,2,3
1752,Engaged Generalist,2,3
1753,Routine Young Parents,0,0
1754,Routine Tech,0,2
1755,Engaged Generalist,2,3
1756,Routine Generalist,0,3
1757,Routine Young Parents,0,0
1758,Promo Hunter,1,0
1759,Routine Generalist,0,3
1760,Routine Generalist,0,3
1761,Routine Young Parents,0,0
1762,Routine Generalist,0,3
1763,Promo Hunter,1,3
1764,Routine Generalist,0,3
1765,Routine Generalist,0,3
1766,Engaged Generalist,2,3
1767,Routine Generalist,0,3
1768,Routine Family Provisioner,0,1
1769,Routine Tech,0,2
1770,Routine Generalist,0,3
1771,Promo Hunter,1,3
1772,Engaged Generalist,2,3
1773,Promo Hunter,1,3
1774,Routine Generalist,0,3
1775,Engaged Generalist,2,3
1776,Promo Hunter,1,3
1778,Engaged Generalist,2,3
1779,Engaged Generalist,2,3
1780,Routine Young Parents,0,0
1781,Routine Generalist,0,3
1782,Promo Hunter,1,3
1783,Routine Tech,0,2
1784,Engaged Generalist,2,3
1785,Promo Hunter,1,3
1786,Routine Generalist,0,3
1787,Promo Hunter,1,3
1788,Promo Hunter,1,3
1789,Engaged Generalist,2,3
1790,Engaged Family Provisioner,2,1
1791,Promo Hunter,1,3
1792,Engaged Generalist,2,3
1793,Routine Generalist,0,3
1794,Engaged Generalist,2,3
1795,Routine Generalist,0,3
1796,Engaged Generalist,2,3
1797,Engaged Generalist,2,3
1798,Routine Tech,0,2
1799,Promo Hunter,1,3
1800,Engaged Generalist,2,3
1801,Routine Tech,0,2
1803,Routine Generalist,0,3
1804,Routine Family Provisioner,0,1
1805,Promo Hunter,1,3
1806,Promo Hunter,1,3
1807,Engaged Generalist,2,3
1808,Routine Young Parents,0,0
1809,Promo Hunter,1,3
1810,Routine Generalist,0,3
1811,Routine Family Provisioner,0,1
1813,Routine Tech,0,2
1814,Engaged Family Provisioner,2,1
1816,Routine Generalist,0,3
1818,Routine Generalist,0,3
1820,Routine Young Parents,0,0
1821,Promo Hunter,1,3
1824,Routine Generalist,0,3
1825,Promo Hunter,1,3
1828,Engaged Generalist,2,2
1829,Engaged Family Provisioner,2,1
1830,Promo Hunter,1,3
1831,Routine Young Parents,0,0
1832,Routine Generalist,0,3
1833,Routine Generalist,0,3
1834,Routine Generalist,0,3
1835,Routine Tech,0,2
1836,Engaged Generalist,2,3
1837,Routine Generalist,0,3
1838,Routine Generalist,0,3
1839,Routine Young Parents,0,0
1840,Promo Hunter,1,3
1841,Promo Hunter,1,3
1842,Promo Hunter,1,1
1844,Routine Generalist,0,3
1845,Engaged Generalist,2,3
1846,Routine Generalist,0,3
1848,Engaged Generalist,2,3
1849,Routine Tech,0,2
1850,Routine Tech,0,2
1851,Promo Hunter,1,3
1853,Promo Hunter,1,3
1854,Routine Generalist,0,3
1856,Routine Young Parents,0,0
1857,Engaged Generalist,2,3
1858,Promo Hunter,1,3
1859,Engaged Generalist,2,3
1860,Promo Hunter,1,3
1861,Routine Generalist,0,3
1863,Engaged Generalist,2,3
1864,Promo Hunter,1,3
1865,Routine Generalist,0,3
1866,Engaged Generalist,2,3
1867,Routine Generalist,0,3
1869,Routine Tech,0,2
1870,Routine Generalist,0,3
1871,Promo Hunter,1,3
1872,Routine Generalist,0,3
1874,Routine Young Parents,0,0
1876,Routine Tech,0,2
1877,Engaged Generalist,2,3
1878,Routine Generalist,0,3
1880,Routine Generalist,0,3
1881,Promo Hunter,1,2
1882,Engaged Generalist,2,3
1883,Engaged Generalist,2,3
1884,Engaged Generalist,2,3
1886,Routine Young Parents,0,0
1887,Promo Hunter,1,3
1888,Promo Hunter,1,3
1889,Routine Young Parents,0,0
1890,Routine Generalist,0,3
1891,Routine Young Parents,0,0
1892,Routine Generalist,0,3
1893,Routine Family Provisioner,0,1
1896,Routine Tech,0,2
1897,Promo Hunter,1,3
1898,Routine Generalist,0,3
1899,Routine Generalist,0,3
1900,Engaged Generalist,2,3
1901,Routine Tech,0,2
1903,Routine Young Parents,0,0
1904,Routine Young Parents,0,0
1905,Engaged Generalist,2,3
1906,Engaged Generalist,2,3
1908,Routine Tech,0,2
1909,Engaged Generalist,2,3
1910,Engaged Generalist,2,3
1911,Routine Tech,0,2
1912,Routine Family Provisioner,0,1
1914,Promo Hunter,1,3
1915,Routine Generalist,0,3
1917,Routine Generalist,0,3
1918,Engaged Generalist,2,3
1920,Engaged Generalist,2,3
1922,Routine Tech,0,2
1923,Routine Generalist,0,3
1924,Engaged Generalist,2,3
1925,Engaged Generalist,2,3
1926,Routine Tech,0,2
1927,Routine Generalist,0,3
1928,Engaged Generalist,2,3
1929,Routine Generalist,0,3
1930,Routine Generalist,0,3
1931,Routine Young Parents,0,0
1932,Routine Young Parents,0,0
1933,Engaged Generalist,2,3
1936,Routine Young Parents,0,0
1939,Routine Generalist,0,3
1940,Routine Generalist,0,3
1941,Routine Generalist,0,3
1942,Routine Generalist,0,3
1943,Engaged Generalist,2,3
1944,Engaged Generalist,2,0
1945,Routine Generalist,0,3
1946,Engaged Generalist,2,3
1948,Engaged Family Provisioner,2,1
1949,Routine Young Parents,0,0
1950,Routine Generalist,0,3
1951,Routine Tech,0,2
1952,Routine Generalist,0,3
1953,Promo Hunter,1,3
1954,Routine Tech,0,2
1955,Engaged Generalist,2,3
1956,Promo Hunter,1,3
1957,Routine Young Parents,0,0
1958,Promo Hunter,1,3
1959,Engaged Generalist,2,3
1962,Routine Young Parents,0,0
1963,Engaged Generalist,2,3
1964,Engaged Generalist,2,3
1965,Engaged Generalist,2,3
1967,Engaged Generalist,2,3
1969,Routine Young Parents,0,0
1970,Routine Generalist,0,3
1971,Routine Young Parents,0,0
1972,Routine Generalist,0,3
1973,Routine Generalist,0,3
1974,Engaged Generalist,2,3
1975,Engaged Generalist,2,3
1976,Engaged Generalist,2,3
1977,Engaged Generalist,2,3
1979,Engaged Generalist,2,3
1980,Routine Young Parents,0,0
1981,Routine Generalist,0,3
1982,Promo Hunter,1,3
1983,Routine Generalist,0,3
1984,Engaged Generalist,2,3
1985,Promo Hunter,1,3
1986,Routine Young Parents,0,0
1987,Routine Young Parents,0,0
1990,Promo Hunter,1,3
1991,Promo Hunter,1,3
1992,Promo Hunter,1,3
1993,Routine Generalist,0,3
1994,Promo Hunter,1,3
1995,Routine Young Parents,0,0
1996,Routine Generalist,0,3
1998,Routine Tech,0,2
1999,Routine Young Parents,0,0
2000,Engaged Generalist,2,3
2001,Routine Tech,0,2
2002,Promo Hunter,1,3
2004,Routine Generalist,0,3
2005,Routine Tech,0,2
2006,Routine Generalist,0,3
2007,Engaged Generalist,2,3
2008,Engaged Generalist,2,3
2009,Routine Young Parents,0,0
2010,Routine Tech,0,2
2011,Routine Tech,0,2
2012,Routine Generalist,0,3
2013,Routine Generalist,0,3
2014,Promo Hunter,1,3
2015,Engaged Generalist,2,3
2016,Routine Generalist,0,3
2017,Routine Generalist,0,3
2018,Routine Generalist,0,3
2019,Engaged Generalist,2,3
2020,Routine Young Parents,0,0
2021,Promo Hunter,1,1
2022,Routine Tech,0,2
2023,Promo Hunter,1,3
2024,Routine Generalist,0,3
2025,Engaged Family Provisioner,2,1
2026,Promo Hunter,1,3
2027,Routine Young Parents,0,0
2028,Promo Hunter,1,3
2029,Engaged Family Provisioner,2,1
2030,Promo Hunter,1,3
2031,Engaged Generalist,2,3
2032,Routine Young Parents,0,0
2033,Promo Hunter,1,3
2034,Routine Tech,0,2
2035,Routine Generalist,0,3
2037,Routine Young Parents,0,0
2038,Engaged Generalist,2,3
2039,Routine Young Parents,0,0
2040,Routine Family Provisioner,0,1
2041,Promo Hunter,1,3
2042,Promo Hunter,1,1
2043,Engaged Generalist,2,3
2044,Routine Young Parents,0,0
2045,Routine Tech,0,2
2046,Routine Young Parents,0,0
2047,Routine Generalist,0,3
2048,Engaged Generalist,2,3
2049,Promo Hunter,1,3
2051,Promo Hunter,1,3
2052,Routine Young Parents,0,0
2053,Routine Tech,0,2
2055,Promo Hunter,1,1
2056,Engaged Generalist,2,3
2058,Routine Young Parents,0,0
2059,Routine Generalist,0,3
2061,Engaged Generalist,2,0
